"ID_RSU";"bdtopo.2.2";"LCZ_UNIQUENESS_VALUE";"ID_RSU.1";"osm";"LCZ_UNIQUENESS_VALUE.1";"area";"location";"agree"
496;"101";NA;196;"9";1;149.636455970816;"No specified Location";FALSE
421;"101";NA;196;"9";1;4259.0248017062;"No specified Location";FALSE
440;"9";0.666007687843215;196;"9";1;10.2692680758773;"No specified Location";TRUE
564;"105";NA;196;"9";1;282.209969554955;"No specified Location";FALSE
575;"105";NA;196;"9";1;55.3530958215706;"No specified Location";FALSE
580;"101";NA;196;"9";1;8.94759561314277;"No specified Location";FALSE
582;"102";NA;196;"9";1;1.4154374507998;"No specified Location";FALSE
583;"107";NA;196;"9";1;0.223385207929823;"No specified Location";FALSE
543;"9";0.564072656142617;196;"9";1;11.5170651237713;"No specified Location";TRUE
425;"102";NA;198;"9";0.605966222004417;132.387072961021;"No specified Location";FALSE
396;"9";1;198;"9";0.605966222004417;13538.6073035332;"No specified Location";TRUE
400;"105";NA;198;"9";0.605966222004417;1960.56589194096;"No specified Location";FALSE
405;"105";NA;198;"9";0.605966222004417;113.347556838766;"No specified Location";FALSE
402;"105";NA;198;"9";0.605966222004417;67.6085968038387;"No specified Location";FALSE
430;"105";NA;198;"9";0.605966222004417;8.66456384651246;"No specified Location";FALSE
465;"9";1;198;"9";0.605966222004417;13307.2813350074;"No specified Location";TRUE
394;"9";1;198;"9";0.605966222004417;8.65652258339833;"No specified Location";TRUE
440;"9";0.666007687843215;198;"9";0.605966222004417;35.62798912789;"No specified Location";TRUE
489;"105";NA;198;"9";0.605966222004417;42.8280403840472;"No specified Location";FALSE
518;"9";0.80577474521471;198;"9";0.605966222004417;102.038383575622;"No specified Location";TRUE
317;"102";NA;203;"9";1;1.26056871050969;"No specified Location";FALSE
497;"6";0.196115506076856;203;"9";1;38.8784488956444;"No specified Location";FALSE
441;"9";1;203;"9";1;5408.39280020579;"No specified Location";TRUE
500;"6";0.238084361499886;203;"9";1;58.1632273782743;"No specified Location";FALSE
562;"9";0.291669813158481;203;"9";1;121.773511658947;"No specified Location";TRUE
610;"105";NA;203;"9";1;608.779106120113;"No specified Location";FALSE
531;"9";0.567013665405127;203;"9";1;117.510640329681;"No specified Location";TRUE
444;"104";NA;203;"9";1;417.82579245638;"No specified Location";FALSE
537;"104";NA;203;"9";1;6593.07113086432;"No specified Location";FALSE
769;"105";NA;203;"9";1;891.062022366561;"No specified Location";FALSE
620;"8";NA;203;"9";1;228.452977048757;"No specified Location";FALSE
453;"9";1;203;"9";1;43303.6445895911;"No specified Location";TRUE
838;"3";0.06793028881648;203;"9";1;9.9304398833774;"No specified Location";FALSE
748;"6";0.213118522713949;203;"9";1;12.4515062821883;"No specified Location";FALSE
424;"9";1;206;"6";0.018994385710894;5967.60089894664;"No specified Location";FALSE
418;"101";NA;206;"6";0.018994385710894;2.75766459747683;"No specified Location";FALSE
483;"9";1;206;"6";0.018994385710894;10.2091732979752;"No specified Location";FALSE
444;"104";NA;206;"6";0.018994385710894;4.82218968156667;"No specified Location";FALSE
312;"8";NA;207;"9";1;1.3609546655789;"No specified Location";FALSE
424;"9";1;207;"9";1;70.478870143299;"No specified Location";TRUE
461;"105";NA;207;"9";1;791.612718428252;"No specified Location";FALSE
483;"9";1;207;"9";1;39.6500690435059;"No specified Location";TRUE
558;"8";NA;207;"9";1;6.73770144532318;"No specified Location";FALSE
444;"104";NA;207;"9";1;47167.4737764993;"No specified Location";FALSE
589;"8";NA;207;"9";1;116.750495543029;"No specified Location";FALSE
721;"105";NA;207;"9";1;7.91705550742336;"No specified Location";FALSE
740;"105";NA;207;"9";1;572.733319796389;"No specified Location";FALSE
777;"3";0.484218592160539;207;"9";1;48.1088153609307;"No specified Location";FALSE
477;"9";0.920165357842559;211;"9";0.994618067427207;3549.64559703181;"No specified Location";TRUE
500;"6";0.238084361499886;211;"9";0.994618067427207;10.3362787831575;"No specified Location";FALSE
562;"9";0.291669813158481;211;"9";0.994618067427207;15.9693131726235;"No specified Location";TRUE
592;"6";0.590610461121593;211;"9";0.994618067427207;0.898429719731212;"No specified Location";FALSE
531;"9";0.567013665405127;211;"9";0.994618067427207;3.50083907839144;"No specified Location";TRUE
620;"8";NA;211;"9";0.994618067427207;0.0832067449227907;"No specified Location";FALSE
638;"9";0.0978120980482985;211;"9";0.994618067427207;74.4710169322043;"No specified Location";TRUE
662;"9";1;211;"9";0.994618067427207;17.1252414123155;"No specified Location";TRUE
574;"9";0.81923609073883;211;"9";0.994618067427207;14680.0034266892;"No specified Location";TRUE
424;"9";1;220;"9";0.629538325087819;11.9726540641859;"No specified Location";TRUE
418;"101";NA;220;"9";0.629538325087819;158.801477563946;"No specified Location";FALSE
483;"9";1;220;"9";0.629538325087819;14362.0473983957;"No specified Location";TRUE
558;"8";NA;220;"9";0.629538325087819;17.6424328137655;"No specified Location";FALSE
444;"104";NA;220;"9";0.629538325087819;69.3601991382966;"No specified Location";FALSE
477;"9";0.920165357842559;223;"6";0.724019866306409;3.42099140305072;"No specified Location";FALSE
497;"6";0.196115506076856;223;"6";0.724019866306409;966.333602299448;"No specified Location";TRUE
499;"6";0.0782548445173729;223;"6";0.724019866306409;275.34512547357;"No specified Location";TRUE
441;"9";1;223;"6";0.724019866306409;11.7714761337265;"No specified Location";FALSE
500;"6";0.238084361499886;223;"6";0.724019866306409;10160.356290517;"No specified Location";TRUE
531;"9";0.567013665405127;223;"6";0.724019866306409;71.1708474673796;"No specified Location";FALSE
425;"102";NA;230;"6";0.46569971183266;28.2816056689117;"No specified Location";FALSE
465;"9";1;230;"6";0.46569971183266;3.94086801877711;"No specified Location";FALSE
440;"9";0.666007687843215;230;"6";0.46569971183266;46.9428847002564;"No specified Location";FALSE
543;"9";0.564072656142617;230;"6";0.46569971183266;12.0677553822752;"No specified Location";FALSE
544;"8";NA;230;"6";0.46569971183266;0.00136348964588251;"No specified Location";FALSE
489;"105";NA;230;"6";0.46569971183266;2.83807497020462;"No specified Location";FALSE
518;"9";0.80577474521471;230;"6";0.46569971183266;9931.47242272831;"No specified Location";FALSE
477;"9";0.920165357842559;233;"6";0.257162252934841;29.4800377196871;"No specified Location";FALSE
500;"6";0.238084361499886;233;"6";0.257162252934841;0.573064914788119;"No specified Location";TRUE
562;"9";0.291669813158481;233;"6";0.257162252934841;11170.0646318938;"No specified Location";FALSE
592;"6";0.590610461121593;233;"6";0.257162252934841;406.785443298984;"No specified Location";TRUE
531;"9";0.567013665405127;233;"6";0.257162252934841;10095.4538395191;"No specified Location";FALSE
693;"102";NA;233;"6";0.257162252934841;12.468292344478;"No specified Location";FALSE
620;"8";NA;233;"6";0.257162252934841;21802.2051573735;"No specified Location";FALSE
453;"9";1;233;"6";0.257162252934841;145.663660436287;"No specified Location";FALSE
574;"9";0.81923609073883;233;"6";0.257162252934841;42.4761985511359;"No specified Location";FALSE
748;"6";0.213118522713949;233;"6";0.257162252934841;36.7404920099798;"No specified Location";TRUE
425;"102";NA;241;"6";0.258123622736349;5.59544185944833;"No specified Location";FALSE
440;"9";0.666007687843215;241;"6";0.258123622736349;74.4558303705417;"No specified Location";FALSE
580;"101";NA;241;"6";0.258123622736349;125.932271452359;"No specified Location";FALSE
582;"102";NA;241;"6";0.258123622736349;19.2693654180039;"No specified Location";FALSE
730;"105";NA;241;"6";0.258123622736349;170.750757690927;"No specified Location";FALSE
543;"9";0.564072656142617;241;"6";0.258123622736349;94980.5600705794;"No specified Location";FALSE
695;"6";0.665952915876931;241;"6";0.258123622736349;34.4899664848635;"No specified Location";TRUE
674;"6";1;241;"6";0.258123622736349;25.4441669962252;"No specified Location";TRUE
544;"8";NA;241;"6";0.258123622736349;15780.9771644264;"No specified Location";FALSE
518;"9";0.80577474521471;241;"6";0.258123622736349;69.5175753675376;"No specified Location";FALSE
541;"8";NA;241;"6";0.258123622736349;274.630914294103;"No specified Location";FALSE
418;"101";NA;253;"6";0.0606276060554452;0.366185192688135;"No specified Location";FALSE
558;"8";NA;253;"6";0.0606276060554452;2.3782594522927;"No specified Location";FALSE
444;"104";NA;253;"6";0.0606276060554452;76.0378035798567;"No specified Location";FALSE
589;"8";NA;253;"6";0.0606276060554452;36416.2994215386;"No specified Location";FALSE
587;"101";NA;253;"6";0.0606276060554452;291.573008880019;"No specified Location";FALSE
721;"105";NA;253;"6";0.0606276060554452;0.257513861841289;"No specified Location";FALSE
620;"8";NA;260;"6";0.722746863409091;50.1827649234328;"No specified Location";FALSE
638;"9";0.0978120980482985;260;"6";0.722746863409091;7422.60832357174;"No specified Location";FALSE
662;"9";1;260;"6";0.722746863409091;8.29042251386272;"No specified Location";FALSE
574;"9";0.81923609073883;260;"6";0.722746863409091;3.24454047996551;"No specified Location";FALSE
749;"102";NA;262;"9";1;919.094480962027;"No specified Location";FALSE
693;"102";NA;262;"9";1;5966.69326357916;"No specified Location";FALSE
620;"8";NA;262;"9";1;28.3749669723038;"No specified Location";FALSE
638;"9";0.0978120980482985;262;"9";1;68.4544391833547;"No specified Location";TRUE
662;"9";1;262;"9";1;2284.02607618982;"No specified Location";TRUE
574;"9";0.81923609073883;262;"9";1;0.0105502897495171;"No specified Location";TRUE
750;"6";0.865935720198607;262;"9";1;24.6452492508106;"No specified Location";FALSE
659;"105";NA;267;"6";0.629941844950683;40.7142816928681;"No specified Location";FALSE
652;"105";NA;267;"6";0.629941844950683;37.0052576449525;"No specified Location";FALSE
653;"6";0.242483851659319;267;"6";0.629941844950683;6556.64337421453;"No specified Location";TRUE
690;"105";NA;267;"6";0.629941844950683;332.21283293888;"No specified Location";FALSE
668;"6";0.301392971999253;267;"6";0.629941844950683;4637.12414781452;"No specified Location";TRUE
678;"105";NA;267;"6";0.629941844950683;160.378084092867;"No specified Location";FALSE
730;"105";NA;267;"6";0.629941844950683;110.197134466609;"No specified Location";FALSE
695;"6";0.665952915876931;267;"6";0.629941844950683;7043.25105125178;"No specified Location";TRUE
674;"6";1;267;"6";0.629941844950683;16.6750969461727;"No specified Location";TRUE
541;"8";NA;267;"6";0.629941844950683;40.4154393721838;"No specified Location";FALSE
548;"8";NA;267;"6";0.629941844950683;12.6023141395999;"No specified Location";FALSE
578;"8";NA;267;"6";0.629941844950683;2.46062193624675;"No specified Location";FALSE
690;"105";NA;272;"6";0.197460688003698;16.9551456538611;"No specified Location";FALSE
668;"6";0.301392971999253;272;"6";0.197460688003698;17.2507121693343;"No specified Location";TRUE
695;"6";0.665952915876931;272;"6";0.197460688003698;75.0219500530511;"No specified Location";TRUE
674;"6";1;272;"6";0.197460688003698;3980.61110798083;"No specified Location";TRUE
541;"8";NA;272;"6";0.197460688003698;11.4612361476757;"No specified Location";FALSE
589;"8";NA;277;"9";0.942603365174284;126.830809115898;"No specified Location";FALSE
587;"101";NA;277;"9";0.942603365174284;7.79551152116619;"No specified Location";FALSE
585;"102";NA;277;"9";0.942603365174284;12.7245024557924;"No specified Location";FALSE
721;"105";NA;277;"9";0.942603365174284;1630.98027055617;"No specified Location";FALSE
724;"9";0.76939248388338;277;"9";0.942603365174284;23401.4071311988;"No specified Location";TRUE
740;"105";NA;277;"9";0.942603365174284;1311.60072725825;"No specified Location";FALSE
777;"3";0.484218592160539;277;"9";0.942603365174284;15.243108982686;"No specified Location";FALSE
766;"6";0.588184586148547;277;"9";0.942603365174284;42.530159920454;"No specified Location";FALSE
620;"8";NA;284;"6";0.196967570202272;13.8499724762514;"No specified Location";FALSE
453;"9";1;284;"6";0.196967570202272;41.6033212777693;"No specified Location";FALSE
750;"6";0.865935720198607;284;"6";0.196967570202272;148.151175959196;"No specified Location";TRUE
808;"6";0.154323144578332;284;"6";0.196967570202272;12.231504450825;"No specified Location";TRUE
855;"6";0.231417520382137;284;"6";0.196967570202272;0.0507844693020161;"No specified Location";TRUE
838;"3";0.06793028881648;284;"6";0.196967570202272;32.0203056260943;"No specified Location";FALSE
748;"6";0.213118522713949;284;"6";0.196967570202272;11620.4788112709;"No specified Location";TRUE
749;"102";NA;285;"6";0.819238125740683;73.9661882396322;"No specified Location";FALSE
693;"102";NA;285;"6";0.819238125740683;1.50907240482047;"No specified Location";FALSE
620;"8";NA;285;"6";0.819238125740683;3.84438471088652;"No specified Location";FALSE
750;"6";0.865935720198607;285;"6";0.819238125740683;28523.4574591676;"No specified Location";TRUE
808;"6";0.154323144578332;285;"6";0.819238125740683;74.4802799470126;"No specified Location";TRUE
778;"6";0.679941193855847;285;"6";0.819238125740683;153.899702630355;"No specified Location";TRUE
748;"6";0.213118522713949;285;"6";0.819238125740683;2.52708714798791;"No specified Location";TRUE
750;"6";0.865935720198607;290;"6";0.786257510733075;9.65027521381853;"No specified Location";TRUE
778;"6";0.679941193855847;290;"6";0.786257510733075;8522.59180198982;"No specified Location";TRUE
789;"2";0.770969802528575;292;"2";0.0874836010951696;27.9540773554472;"No specified Location";TRUE
774;"3";0.103621330209316;292;"2";0.0874836010951696;15.5425526187464;"No specified Location";FALSE
760;"3";0.0804379293873165;292;"2";0.0874836010951696;6853.54029371403;"No specified Location";FALSE
781;"3";0.614266038483175;292;"2";0.0874836010951696;56.9483526573968;"No specified Location";FALSE
793;"3";0.357225286031896;292;"2";0.0874836010951696;1028.01591303654;"No specified Location";FALSE
815;"2";0.661943608313663;292;"2";0.0874836010951696;1.55030673841247;"No specified Location";TRUE
648;"102";NA;292;"2";0.0874836010951696;65.138764668256;"No specified Location";FALSE
759;"6";0.724080160697966;292;"2";0.0874836010951696;20.383351116674;"No specified Location";FALSE
585;"102";NA;293;"2";0.69980631921934;22.4769189367071;"No specified Location";FALSE
724;"9";0.76939248388338;293;"2";0.69980631921934;34.4299473376886;"No specified Location";FALSE
795;"3";0.112250552401753;293;"2";0.69980631921934;2.595648471608;"No specified Location";FALSE
777;"3";0.484218592160539;293;"2";0.69980631921934;45.9425063391682;"No specified Location";FALSE
766;"6";0.588184586148547;293;"2";0.69980631921934;5843.01324642263;"No specified Location";FALSE
784;"3";0.439755416722961;293;"2";0.69980631921934;5.62311712853261;"No specified Location";FALSE
779;"105";NA;293;"2";0.69980631921934;13.7913423608989;"No specified Location";FALSE
724;"9";0.76939248388338;295;"2";0.50956550334667;50.0735570113175;"No specified Location";FALSE
777;"3";0.484218592160539;295;"2";0.50956550334667;7303.74533751234;"No specified Location";FALSE
789;"2";0.770969802528575;297;"2";0.973734660924762;2159.95522864349;"No specified Location";TRUE
774;"3";0.103621330209316;297;"2";0.973734660924762;4046.19614723377;"No specified Location";FALSE
648;"102";NA;297;"2";0.973734660924762;67.6132196476683;"No specified Location";FALSE
795;"3";0.112250552401753;302;"2";0.640583850022921;6.7371230427234;"No specified Location";FALSE
766;"6";0.588184586148547;302;"2";0.640583850022921;22.1202990929596;"No specified Location";FALSE
784;"3";0.439755416722961;302;"2";0.640583850022921;6465.33784891013;"No specified Location";FALSE
844;"3";0.487496805806359;302;"2";0.640583850022921;1.49092460419047;"No specified Location";FALSE
834;"3";0.268302499094678;302;"2";0.640583850022921;15.0253921952099;"No specified Location";FALSE
841;"2";0.551379264729076;302;"2";0.640583850022921;40.898818351503;"No specified Location";TRUE
775;"105";NA;302;"2";0.640583850022921;20.7920011049137;"No specified Location";FALSE
779;"105";NA;302;"2";0.640583850022921;37.4795709564351;"No specified Location";FALSE
776;"105";NA;303;"2";0.47658078622398;7.72771296417341;"No specified Location";FALSE
782;"2";0.514309522953129;303;"2";0.47658078622398;1628.72474455996;"No specified Location";TRUE
774;"3";0.103621330209316;303;"2";0.47658078622398;45.636523548048;"No specified Location";FALSE
648;"102";NA;303;"2";0.47658078622398;7.23902807128616;"No specified Location";FALSE
760;"3";0.0804379293873165;304;"2";0.272522341857065;11.5319645527343;"No specified Location";FALSE
781;"3";0.614266038483175;304;"2";0.272522341857065;2315.11891083606;"No specified Location";FALSE
793;"3";0.357225286031896;304;"2";0.272522341857065;0.396618513826979;"No specified Location";FALSE
815;"2";0.661943608313663;304;"2";0.272522341857065;0.41643619153183;"No specified Location";TRUE
791;"3";0.0385306775516107;304;"2";0.272522341857065;7.18268446967704;"No specified Location";FALSE
759;"6";0.724080160697966;304;"2";0.272522341857065;15.8797494281171;"No specified Location";FALSE
750;"6";0.865935720198607;305;"6";0.241879873675539;0.0575888496532571;"No specified Location";TRUE
808;"6";0.154323144578332;305;"6";0.241879873675539;2506.39323799592;"No specified Location";TRUE
855;"6";0.231417520382137;305;"6";0.241879873675539;16.5790743408725;"No specified Location";TRUE
795;"3";0.112250552401753;306;"2";0.977652034419948;5298.66495006112;"No specified Location";FALSE
777;"3";0.484218592160539;306;"2";0.977652034419948;110.065738738514;"No specified Location";FALSE
766;"6";0.588184586148547;306;"2";0.977652034419948;4.26280817230145;"No specified Location";FALSE
784;"3";0.439755416722961;306;"2";0.977652034419948;15.0248685285915;"No specified Location";FALSE
781;"3";0.614266038483175;307;"2";0.790490657612173;31.5016243206337;"No specified Location";FALSE
815;"2";0.661943608313663;307;"2";0.790490657612173;320.801008756272;"No specified Location";TRUE
804;"2";0.870572729387367;307;"2";0.790490657612173;503.57533377246;"No specified Location";TRUE
791;"3";0.0385306775516107;307;"2";0.790490657612173;880.548535909038;"No specified Location";FALSE
759;"6";0.724080160697966;307;"2";0.790490657612173;1.44755760022963;"No specified Location";FALSE
855;"6";0.231417520382137;309;"2";0.566029849888955;2.93636279529892;"No specified Location";FALSE
838;"3";0.06793028881648;309;"2";0.566029849888955;1518.10197396018;"No specified Location";FALSE
748;"6";0.213118522713949;309;"2";0.566029849888955;9.9508924568072;"No specified Location";FALSE
444;"104";NA;311;"5";0.247161096850861;77.787183291468;"No specified Location";FALSE
832;"105";NA;311;"5";0.247161096850861;790.928999911994;"No specified Location";FALSE
848;"2";0.32348453572655;311;"5";0.247161096850861;1.91538572534046;"No specified Location";FALSE
850;"2";0.572496835848959;311;"5";0.247161096850861;157.229409628548;"No specified Location";FALSE
795;"3";0.112250552401753;311;"5";0.247161096850861;25.4200519472361;"No specified Location";FALSE
777;"3";0.484218592160539;311;"5";0.247161096850861;0.865248769172467;"No specified Location";FALSE
808;"6";0.154323144578332;313;"6";0.517300086049073;16.4208301343024;"No specified Location";TRUE
855;"6";0.231417520382137;313;"6";0.517300086049073;454.143962945731;"No specified Location";TRUE
444;"104";NA;314;"2";0.434725045652968;27.7800081715686;"No specified Location";FALSE
832;"105";NA;314;"2";0.434725045652968;0.392875398567412;"No specified Location";FALSE
848;"2";0.32348453572655;314;"2";0.434725045652968;267.981432821252;"No specified Location";TRUE
784;"3";0.439755416722961;316;"2";0.780840215585239;55.708177561406;"No specified Location";FALSE
834;"3";0.268302499094678;316;"2";0.780840215585239;173.474041785114;"No specified Location";FALSE
841;"2";0.551379264729076;316;"2";0.780840215585239;0.586818697949639;"No specified Location";TRUE
841;"2";0.551379264729076;320;"2";0.974168440201033;3.62451165122911;"No specified Location";TRUE
774;"3";0.103621330209316;124;"8";NA;32.03340406809;"No specified Location";FALSE
760;"3";0.0804379293873165;124;"8";NA;16.8254422964528;"No specified Location";FALSE
791;"3";0.0385306775516107;124;"8";NA;20.433942551259;"No specified Location";FALSE
680;"8";NA;124;"8";NA;23157.41626686;"No specified Location";TRUE
689;"101";NA;124;"8";NA;343.33684411319;"No specified Location";FALSE
659;"105";NA;124;"8";NA;67.3649674610933;"No specified Location";FALSE
647;"105";NA;124;"8";NA;44.2543839854188;"No specified Location";FALSE
652;"105";NA;124;"8";NA;53.5844360284973;"No specified Location";FALSE
653;"6";0.242483851659319;124;"8";NA;17.4800230141263;"No specified Location";FALSE
743;"105";NA;124;"8";NA;774.049170264741;"No specified Location";FALSE
744;"8";0.940209137927258;124;"8";NA;3047.70116758253;"No specified Location";TRUE
648;"102";NA;124;"8";NA;8307.10260991558;"No specified Location";FALSE
751;"9";1;124;"8";NA;8044.85162153002;"No specified Location";FALSE
759;"6";0.724080160697966;124;"8";NA;4841.27878351486;"No specified Location";FALSE
678;"105";NA;124;"8";NA;3800.26849143161;"No specified Location";FALSE
730;"105";NA;124;"8";NA;2.99119467747505;"No specified Location";FALSE
761;"105";NA;124;"8";NA;7.15212680306286;"No specified Location";FALSE
543;"9";0.564072656142617;124;"8";NA;107.850643240206;"No specified Location";FALSE
578;"8";NA;124;"8";NA;1495.6993414039;"No specified Location";TRUE
349;"104";NA;124;"8";NA;4915.22615123726;"No specified Location";FALSE
194;"107";NA;124;"8";NA;1588.27586017485;"No specified Location";FALSE
307;"102";NA;135;"8";NA;286.66642598249;"No specified Location";FALSE
312;"8";NA;135;"8";NA;22529.123925317;"No specified Location";TRUE
361;"9";0.850520099826412;135;"8";NA;2887.02026711917;"No specified Location";FALSE
339;"102";NA;135;"8";NA;986.584044916439;"No specified Location";FALSE
424;"9";1;135;"8";NA;32.4063871363178;"No specified Location";FALSE
418;"101";NA;135;"8";NA;1.28602513414808;"No specified Location";FALSE
444;"104";NA;135;"8";NA;6.29493100438776;"No specified Location";FALSE
425;"102";NA;242;"8";NA;94.9746786523538;"No specified Location";FALSE
653;"6";0.242483851659319;242;"8";NA;18.404882801231;"No specified Location";FALSE
543;"9";0.564072656142617;242;"8";NA;86.106583639048;"No specified Location";FALSE
674;"6";1;242;"8";NA;39.0933252831455;"No specified Location";FALSE
541;"8";NA;242;"8";NA;74106.1651897458;"No specified Location";TRUE
548;"8";NA;242;"8";NA;55.8281658398919;"No specified Location";TRUE
647;"105";NA;246;"8";NA;25.0583303696912;"No specified Location";FALSE
652;"105";NA;246;"8";NA;41.639500655001;"No specified Location";FALSE
653;"6";0.242483851659319;246;"8";NA;6.02309554291423;"No specified Location";FALSE
541;"8";NA;246;"8";NA;17.774040607037;"No specified Location";TRUE
548;"8";NA;246;"8";NA;15245.1492067673;"No specified Location";TRUE
578;"8";NA;246;"8";NA;0.0292539934598608;"No specified Location";TRUE
60;"102";NA;39;"104";NA;1587.46013363068;"No specified Location";FALSE
32;"104";NA;39;"104";NA;86713.3078107227;"No specified Location";TRUE
221;"102";NA;39;"104";NA;0.0819156741927145;"No specified Location";FALSE
301;"101";NA;39;"104";NA;372.753023643774;"No specified Location";FALSE
60;"102";NA;45;"104";NA;79553.063740573;"No specified Location";FALSE
32;"104";NA;45;"104";NA;12840.6087085239;"No specified Location";TRUE
301;"101";NA;45;"104";NA;16.5189590165974;"No specified Location";FALSE
168;"104";NA;46;"104";NA;109.256665511522;"No specified Location";TRUE
397;"9";1;46;"104";NA;30.8799797422253;"No specified Location";FALSE
411;"105";NA;46;"104";NA;0.958469805344066;"No specified Location";FALSE
403;"105";NA;46;"104";NA;2.80918354977621;"No specified Location";FALSE
337;"104";NA;46;"104";NA;0.0339450522587867;"No specified Location";TRUE
260;"104";NA;46;"104";NA;0.0855025608325377;"No specified Location";TRUE
315;"104";NA;46;"104";NA;16.4079942048993;"No specified Location";TRUE
313;"105";NA;46;"104";NA;5.55923884699587;"No specified Location";FALSE
305;"101";NA;46;"104";NA;4.11954119894654;"No specified Location";FALSE
298;"105";NA;46;"104";NA;8.8384889853769;"No specified Location";FALSE
276;"101";NA;46;"104";NA;301.777883265167;"No specified Location";FALSE
299;"104";NA;46;"104";NA;76.5159657656041;"No specified Location";TRUE
290;"101";NA;46;"104";NA;186.066716962901;"No specified Location";FALSE
282;"105";NA;46;"104";NA;85.0603757416829;"No specified Location";FALSE
287;"107";NA;46;"104";NA;8.7395518925332;"No specified Location";FALSE
286;"102";NA;46;"104";NA;8082.06349018682;"No specified Location";FALSE
320;"102";NA;46;"104";NA;844.77028831502;"No specified Location";FALSE
323;"107";NA;46;"104";NA;198.96164572757;"No specified Location";FALSE
32;"104";NA;47;"104";NA;89035.9910494788;"No specified Location";TRUE
172;"107";NA;73;"104";NA;14.640743597527;"No specified Location";FALSE
110;"107";NA;73;"104";NA;0.250779319743742;"No specified Location";FALSE
60;"102";NA;73;"104";NA;3343.32393635338;"No specified Location";FALSE
105;"107";NA;73;"104";NA;20845.5324297561;"No specified Location";FALSE
209;"104";NA;73;"104";NA;26.7909586657915;"No specified Location";TRUE
110;"107";NA;74;"107";NA;53.2533310048748;"No specified Location";TRUE
105;"107";NA;74;"107";NA;353.340931777202;"No specified Location";TRUE
172;"107";NA;86;"107";NA;20.1634190117475;"No specified Location";TRUE
60;"102";NA;86;"107";NA;5.32599024474621;"No specified Location";FALSE
209;"104";NA;86;"107";NA;3.79653899965342;"No specified Location";FALSE
32;"104";NA;107;"102";NA;414.762595363016;"No specified Location";FALSE
268;"105";NA;107;"102";NA;3467.50368227717;"No specified Location";FALSE
227;"104";NA;107;"102";NA;16355.6122075645;"No specified Location";FALSE
277;"105";NA;107;"102";NA;3001.74377917493;"No specified Location";FALSE
279;"105";NA;107;"102";NA;1907.31588867772;"No specified Location";FALSE
221;"102";NA;107;"102";NA;22482.1713881828;"No specified Location";TRUE
338;"102";NA;107;"102";NA;83.7561739461526;"No specified Location";TRUE
344;"104";NA;107;"102";NA;37.9943486806005;"No specified Location";FALSE
314;"105";NA;107;"102";NA;1062.21360279992;"No specified Location";FALSE
337;"104";NA;107;"102";NA;159.723880278878;"No specified Location";FALSE
168;"104";NA;109;"101";NA;113.801795948879;"No specified Location";FALSE
60;"102";NA;109;"101";NA;17279.0368548008;"No specified Location";FALSE
32;"104";NA;109;"101";NA;188.803555625142;"No specified Location";FALSE
316;"101";NA;109;"101";NA;66.2746845232905;"No specified Location";TRUE
301;"101";NA;109;"101";NA;311.436752417008;"No specified Location";TRUE
321;"105";NA;109;"101";NA;15.7461328973322;"No specified Location";FALSE
291;"101";NA;109;"101";NA;76.1158522032201;"No specified Location";TRUE
260;"104";NA;109;"101";NA;449.378269048815;"No specified Location";FALSE
273;"105";NA;109;"101";NA;16.091997902724;"No specified Location";FALSE
276;"101";NA;109;"101";NA;200.805171821405;"No specified Location";TRUE
274;"104";NA;109;"101";NA;1.23273811276886;"No specified Location";FALSE
271;"105";NA;109;"101";NA;6.00627933104988;"No specified Location";FALSE
286;"102";NA;109;"101";NA;0.130991078360239;"No specified Location";FALSE
60;"102";NA;114;"104";NA;889.499172577402;"No specified Location";FALSE
260;"104";NA;114;"104";NA;3685.49524532235;"No specified Location";TRUE
263;"101";NA;114;"104";NA;23.9663244916592;"No specified Location";FALSE
273;"105";NA;114;"104";NA;126.379264529172;"No specified Location";FALSE
298;"105";NA;114;"104";NA;0.00238069401257235;"No specified Location";FALSE
276;"101";NA;114;"104";NA;0.2225584060252;"No specified Location";FALSE
286;"102";NA;114;"104";NA;74.8947541690432;"No specified Location";FALSE
168;"104";NA;118;"101";NA;77.4251442319946;"No specified Location";FALSE
276;"101";NA;118;"101";NA;314.889173365766;"No specified Location";TRUE
411;"105";NA;120;"107";NA;0.134802112355828;"No specified Location";FALSE
299;"104";NA;120;"107";NA;102.943354718853;"No specified Location";FALSE
287;"107";NA;120;"107";NA;939.703511932865;"No specified Location";TRUE
307;"102";NA;120;"107";NA;126.279780638561;"No specified Location";FALSE
286;"102";NA;120;"107";NA;0.00224353143130429;"No specified Location";FALSE
320;"102";NA;120;"107";NA;104.398929229006;"No specified Location";FALSE
323;"107";NA;120;"107";NA;4636.58482907386;"No specified Location";TRUE
339;"102";NA;120;"107";NA;2.65716958011035;"No specified Location";FALSE
412;"107";NA;120;"107";NA;3.92805202891032;"No specified Location";TRUE
60;"102";NA;130;"101";NA;42.1599814750334;"No specified Location";FALSE
316;"101";NA;130;"101";NA;47.8233585235575;"No specified Location";TRUE
324;"105";NA;130;"101";NA;2.34127123331564;"No specified Location";FALSE
291;"101";NA;130;"101";NA;1400.08063069877;"No specified Location";TRUE
260;"104";NA;130;"101";NA;2.68026471231133;"No specified Location";FALSE
286;"102";NA;130;"101";NA;1138.40687485589;"No specified Location";FALSE
307;"102";NA;131;"105";NA;157.71089558641;"No specified Location";FALSE
